sequence	start_position_windows	nb_GC	nb_ACGT	nb_MRWSYK	nb_N	GCrate	Nrate	MRWSYKrate
Sc0000281	800000	3371	0	10000	0	0.3371	0	0
Sc0000281	810000	3370	0	10000	0	0.337	0	0
Sc0000281	820000	3254	0	10000	0	0.3254	0	0
Sc0000281	830000	3464	0	10000	0	0.3464	0	0
Sc0000281	840000	3144	0	10000	0	0.3144	0	0
Sc0000281	850000	3513	0	10000	0	0.3513	0	0
Sc0000281	860000	3771	0	10000	0	0.3771	0	0
Sc0000281	870000	3279	0	10000	0	0.3279	0	0
Sc0000281	880000	4300	0	10000	0	0.43	0	0
Sc0000281	890000	3681	0	10000	0	0.3681	0	0
Sc0000281	900000	3397	0	10000	0	0.3397	0	0
Sc0000281	910000	3747	0	10000	0	0.3747	0	0
Sc0000281	920000	3796	0	10000	0	0.3796	0	0
Sc0000281	930000	3360	0	10000	0	0.336	0	0
Sc0000281	940000	2941	0	10000	0	0.2941	0	0
Sc0000281	950000	2672	0	9289	711	0.287652061578211	0.0711	0
Sc0000281	960000	3073	0	9999	1	0.307330733073307	0.0001	0
Sc0000281	970000	3523	0	10000	0	0.3523	0	0
Sc0000281	980000	2973	0	10000	0	0.2973	0	0
Sc0000282	0	4000	0	9999	1	0.4000400040004	0.0001	0
Sc0000282	10000	4122	0	10000	0	0.4122	0	0
Sc0000282	20000	3254	0	10000	0	0.3254	0	0
Sc0000282	30000	4175	0	9999	1	0.417541754175418	0.0001	0
Sc0000282	40000	2186	0	6183	3817	0.353550056606825	0.3817	0
Sc0000282	50000	3776	0	10000	0	0.3776	0	0
Sc0000282	60000	3541	0	10000	0	0.3541	0	0
Sc0000282	70000	3263	0	9831	169	0.331909266605635	0.0169	0
Sc0000282	80000	3460	0	10000	0	0.346	0	0
Sc0000282	90000	3361	0	10000	0	0.3361	0	0
Sc0000282	100000	3333	0	10000	0	0.3333	0	0
Sc0000282	110000	3895	0	10000	0	0.3895	0	0
Sc0000282	120000	3439	0	10000	0	0.3439	0	0
Sc0000282	130000	3087	0	9720	280	0.317592592592593	0.028	0
Sc0000282	140000	2746	0	8213	1787	0.334347984901985	0.1787	0
Sc0000282	150000	3353	0	10000	0	0.3353	0	0
Sc0000282	160000	1917	0	6493	3507	0.295241028800246	0.3507	0
Sc0000282	170000	3640	0	10000	0	0.364	0	0
Sc0000282	180000	3433	0	9999	1	0.343334333433343	0.0001	0
Sc0000282	190000	2214	0	6182	3818	0.358136525396312	0.3818	0
Sc0000282	200000	4101	0	10000	0	0.4101	0	0
Sc0000282	210000	4164	0	10000	0	0.4164	0	0
Sc0000282	220000	2863	0	9225	775	0.310352303523035	0.0775	0
Sc0000282	230000	3493	0	9845	155	0.354799390553581	0.0155	0
Sc0000282	240000	3553	0	10000	0	0.3553	0	0
Sc0000282	250000	3731	0	10000	0	0.3731	0	0
Sc0000282	260000	4032	0	10000	0	0.4032	0	0
Sc0000282	270000	4043	0	10000	0	0.4043	0	0
Sc0000282	280000	3827	0	10000	0	0.3827	0	0
Sc0000282	290000	4022	0	10000	0	0.4022	0	0
Sc0000282	300000	3520	0	10000	0	0.352	0	0
Sc0000282	310000	3951	0	10000	0	0.3951	0	0
Sc0000282	320000	4839	0	10000	0	0.4839	0	0
Sc0000282	330000	3937	0	10000	0	0.3937	0	0
Sc0000282	340000	3358	0	9717	283	0.345579911495317	0.0283	0
Sc0000282	350000	3466	0	9290	710	0.373089343379978	0.071	0
Sc0000282	360000	2906	0	9285	715	0.312977921378568	0.0715	0
Sc0000282	370000	3896	0	10000	0	0.3896	0	0
Sc0000282	380000	3894	0	10000	0	0.3894	0	0
Sc0000282	390000	3127	0	10000	0	0.3127	0	0
Sc0000282	400000	3853	0	10000	0	0.3853	0	0
Sc0000282	410000	3110	0	10000	0	0.311	0	0
Sc0000282	420000	3527	0	10000	0	0.3527	0	0
Sc0000282	430000	3452	0	9712	288	0.355436573311367	0.0288	0
Sc0000282	440000	3959	0	10000	0	0.3959	0	0
Sc0000282	450000	2517	0	7147	2853	0.352175738071918	0.2853	0
Sc0000282	460000	NA	NA	NA	5559	NA	0.5559	NA
Sc0000282	470000	3442	0	8591	1409	0.400651844954022	0.1409	0
Sc0000282	480000	3317	0	10000	0	0.3317	0	0
Sc0000282	490000	3444	0	10000	0	0.3444	0	0
Sc0000282	500000	3393	0	10000	0	0.3393	0	0
Sc0000282	510000	3350	0	10000	0	0.335	0	0
Sc0000282	520000	3403	0	10000	0	0.3403	0	0
Sc0000282	530000	3704	0	10000	0	0.3704	0	0
Sc0000282	540000	3253	0	9999	1	0.325332533253325	0.0001	0
Sc0000282	550000	3684	0	10000	0	0.3684	0	0
Sc0000282	560000	4262	0	9033	967	0.471825528617292	0.0967	0
Sc0000282	570000	3776	0	10000	0	0.3776	0	0
Sc0000282	580000	3146	0	10000	0	0.3146	0	0
Sc0000282	590000	3475	0	10000	0	0.3475	0	0
Sc0000282	600000	3539	0	10000	0	0.3539	0	0
Sc0000282	610000	3705	0	9923	77	0.373374987403003	0.0077	0
Sc0000282	620000	4096	0	10000	0	0.4096	0	0
Sc0000282	630000	3580	0	9474	526	0.377876293012455	0.0526	0
Sc0000282	640000	3610	0	10000	0	0.361	0	0
Sc0000282	650000	3715	0	10000	0	0.3715	0	0
Sc0000282	660000	3494	0	9999	1	0.349434943494349	0.0001	0
Sc0000282	670000	3097	0	10000	0	0.3097	0	0
Sc0000282	680000	3253	0	9999	1	0.325332533253325	0.0001	0
Sc0000282	690000	3140	0	9857	143	0.318555341381759	0.0143	0
Sc0000282	700000	3360	0	10000	0	0.336	0	0
Sc0000282	710000	3516	0	10000	0	0.3516	0	0
Sc0000282	720000	3297	0	10000	0	0.3297	0	0
Sc0000282	730000	3265	0	8748	1252	0.373228166438043	0.1252	0
Sc0000282	740000	NA	NA	NA	5192	NA	0.5192	NA
Sc0000282	750000	3170	0	10000	0	0.317	0	0
Sc0000282	760000	3989	0	10000	0	0.3989	0	0
Sc0000282	770000	3432	0	10000	0	0.3432	0	0
Sc0000282	780000	3353	0	10000	0	0.3353	0	0
Sc0000282	790000	3560	0	9968	32	0.357142857142857	0.0032	0
Sc0000282	800000	3538	0	8200	1800	0.431463414634146	0.18	0
Sc0000282	810000	4151	0	10000	0	0.4151	0	0
Sc0000282	820000	3306	0	10000	0	0.3306	0	0
Sc0000282	830000	2553	0	8127	1873	0.314138058324105	0.1873	0
Sc0000282	840000	3413	0	9999	1	0.341334133413341	0.0001	0
Sc0000282	850000	3129	0	9999	1	0.312931293129313	0.0001	0
Sc0000282	860000	3050	0	10000	0	0.305	0	0
Sc0000282	870000	4088	0	10000	0	0.4088	0	0
Sc0000282	880000	3437	0	10000	0	0.3437	0	0
Sc0000282	890000	3250	0	10000	0	0.325	0	0
Sc0000282	900000	3294	0	9442	558	0.348866765515781	0.0558	0
Sc0000282	910000	3606	0	10000	0	0.3606	0	0
Sc0000282	920000	3629	0	8924	1076	0.406656207978485	0.1076	0
Sc0000282	930000	3654	0	10000	0	0.3654	0	0
Sc0000282	940000	3114	0	9691	309	0.321329068207615	0.0309	0
Sc0000282	950000	3351	0	10000	0	0.3351	0	0
Sc0000282	960000	NA	NA	NA	5772	NA	0.5772	NA
Sc0000282	970000	4415	0	10000	0	0.4415	0	0
Sc0000282	980000	3384	0	10000	0	0.3384	0	0
Sc0000283	0	3421	0	10000	0	0.3421	0	0
Sc0000283	10000	3364	0	10000	0	0.3364	0	0
Sc0000283	20000	3542	0	10000	0	0.3542	0	0
Sc0000283	30000	2841	0	9297	703	0.305582445950307	0.0703	0
Sc0000283	40000	4948	0	10000	0	0.4948	0	0
Sc0000283	50000	3605	0	9999	1	0.360536053605361	0.0001	0
Sc0000283	60000	3526	0	9999	1	0.352635263526353	0.0001	0
Sc0000283	70000	3188	0	8811	1189	0.361820451708092	0.1189	0
Sc0000283	80000	4637	0	10000	0	0.4637	0	0
Sc0000283	90000	3321	0	10000	0	0.3321	0	0
Sc0000283	100000	3095	0	7886	2114	0.392467664215065	0.2114	0
Sc0000283	110000	4542	0	10000	0	0.4542	0	0
Sc0000283	120000	3925	0	10000	0	0.3925	0	0
Sc0000283	130000	3707	0	9546	454	0.388330190655772	0.0454	0
Sc0000283	140000	2883	0	8176	1824	0.352617416829746	0.1824	0
Sc0000283	150000	3316	0	9922	78	0.334206813142512	0.0078	0
Sc0000283	160000	3049	0	9999	1	0.304930493049305	0.0001	0
Sc0000283	170000	3320	0	10000	0	0.332	0	0
Sc0000283	180000	4039	0	9999	1	0.403940394039404	0.0001	0
Sc0000283	190000	3457	0	10000	0	0.3457	0	0
Sc0000283	200000	3201	0	9958	42	0.321450090379594	0.0042	0
Sc0000283	210000	3415	0	10000	0	0.3415	0	0
Sc0000283	220000	3252	0	10000	0	0.3252	0	0
Sc0000283	230000	3609	0	10000	0	0.3609	0	0
Sc0000283	240000	4114	0	10000	0	0.4114	0	0
Sc0000283	250000	3656	0	10000	0	0.3656	0	0
Sc0000283	260000	4038	0	10000	0	0.4038	0	0
Sc0000283	270000	3349	0	10000	0	0.3349	0	0
Sc0000283	280000	3565	0	9999	1	0.356535653565357	0.0001	0
Sc0000283	290000	3416	0	9551	449	0.357658883886504	0.0449	0
Sc0000283	300000	4502	0	10000	0	0.4502	0	0
Sc0000283	310000	3667	0	10000	0	0.3667	0	0
Sc0000283	320000	3817	0	10000	0	0.3817	0	0
Sc0000283	330000	3710	0	9116	884	0.406976744186047	0.0884	0
Sc0000283	340000	2986	0	8233	1767	0.362686748451354	0.1767	0
Sc0000283	350000	3240	0	10000	0	0.324	0	0
Sc0000283	360000	3537	0	10000	0	0.3537	0	0
Sc0000283	370000	3511	0	10000	0	0.3511	0	0
Sc0000283	380000	3385	0	10000	0	0.3385	0	0
Sc0000283	390000	4452	0	10000	0	0.4452	0	0
Sc0000283	400000	3535	0	10000	0	0.3535	0	0
Sc0000283	410000	3494	0	10000	0	0.3494	0	0
Sc0000283	420000	3224	0	10000	0	0.3224	0	0
Sc0000283	430000	2545	0	7576	2424	0.335929250263992	0.2424	0
Sc0000283	440000	3627	0	10000	0	0.3627	0	0
Sc0000283	450000	3449	0	9999	1	0.344934493449345	0.0001	0
Sc0000283	460000	3642	0	9999	1	0.364236423642364	0.0001	0
Sc0000283	470000	3070	0	10000	0	0.307	0	0
Sc0000283	480000	2777	0	7570	2430	0.366842800528402	0.243	0
Sc0000283	490000	3245	0	10000	0	0.3245	0	0
Sc0000283	500000	3935	0	10000	0	0.3935	0	0
Sc0000283	510000	3412	0	10000	0	0.3412	0	0
Sc0000283	520000	3525	0	10000	0	0.3525	0	0
Sc0000283	530000	3917	0	10000	0	0.3917	0	0
Sc0000283	540000	3930	0	10000	0	0.393	0	0
Sc0000283	550000	3685	0	10000	0	0.3685	0	0
Sc0000283	560000	3372	0	10000	0	0.3372	0	0
Sc0000283	570000	3483	0	10000	0	0.3483	0	0
Sc0000283	580000	3860	0	10000	0	0.386	0	0
Sc0000283	590000	3855	0	10000	0	0.3855	0	0
Sc0000283	600000	3646	0	10000	0	0.3646	0	0
Sc0000283	610000	3847	0	10000	0	0.3847	0	0
Sc0000283	620000	3557	0	9999	1	0.355735573557356	0.0001	0
Sc0000283	630000	3987	0	9327	673	0.427468639433902	0.0673	0
Sc0000283	640000	4036	0	10000	0	0.4036	0	0
Sc0000283	650000	3637	0	9999	1	0.363736373637364	0.0001	0
Sc0000283	660000	3138	0	9998	2	0.313862772554511	0.0002	0
Sc0000283	670000	3091	0	10000	0	0.3091	0	0
Sc0000283	680000	3237	0	8638	1362	0.37473952303774	0.1362	0
Sc0000283	690000	3307	0	10000	0	0.3307	0	0
Sc0000283	700000	3503	0	9999	1	0.35033503350335	0.0001	0
Sc0000283	710000	3248	0	9999	1	0.324832483248325	0.0001	0
Sc0000283	720000	3441	0	10000	0	0.3441	0	0
Sc0000283	730000	3319	0	10000	0	0.3319	0	0
Sc0000283	740000	3724	0	10000	0	0.3724	0	0
Sc0000283	750000	3371	0	9999	1	0.337133713371337	0.0001	0
Sc0000283	760000	3412	0	10000	0	0.3412	0	0
Sc0000283	770000	3569	0	9999	1	0.356935693569357	0.0001	0
Sc0000283	780000	3792	0	10000	0	0.3792	0	0
Sc0000283	790000	3927	0	10000	0	0.3927	0	0
Sc0000283	800000	3987	0	10000	0	0.3987	0	0
Sc0000283	810000	3624	0	10000	0	0.3624	0	0
Sc0000283	820000	3836	0	10000	0	0.3836	0	0
Sc0000283	830000	3847	0	9309	691	0.413255988828016	0.0691	0
Sc0000283	840000	2927	0	9765	235	0.299743983614951	0.0235	0
Sc0000283	850000	4003	0	9386	614	0.426486256126145	0.0614	0
Sc0000283	860000	4499	0	9999	1	0.44994499449945	0.0001	0
Sc0000283	870000	3758	0	8533	1467	0.440407828430798	0.1467	0
Sc0000283	880000	3582	0	10000	0	0.3582	0	0
Sc0000283	890000	3683	0	10000	0	0.3683	0	0
Sc0000283	900000	2947	0	8391	1609	0.351209629364796	0.1609	0
Sc0000283	910000	2026	0	6532	3468	0.310165339865279	0.3468	0
Sc0000283	920000	3354	0	8665	1335	0.387074437391806	0.1335	0
Sc0000283	930000	3030	0	10000	0	0.303	0	0
Sc0000283	940000	3061	0	10000	0	0.3061	0	0
Sc0000283	950000	3018	0	9999	1	0.301830183018302	0.0001	0
Sc0000283	960000	3357	0	9998	2	0.335767153430686	0.0002	0
Sc0000283	970000	4886	0	10000	0	0.4886	0	0
Sc0000283	980000	3818	0	10000	0	0.3818	0	0
Sc0000284	0	3021	0	9998	2	0.302160432086417	0.0002	0
Sc0000284	10000	2854	0	10000	0	0.2854	0	0
Sc0000284	20000	3202	0	10000	0	0.3202	0	0
Sc0000284	30000	3292	0	10000	0	0.3292	0	0
Sc0000284	40000	3111	0	9998	2	0.311162232446489	0.0002	0
Sc0000284	50000	3039	0	9999	1	0.303930393039304	0.0001	0
Sc0000284	60000	3579	0	10000	0	0.3579	0	0
Sc0000284	70000	3375	0	10000	0	0.3375	0	0
Sc0000284	80000	3665	0	10000	0	0.3665	0	0
Sc0000284	90000	2386	0	8006	1994	0.298026480139895	0.1994	0
Sc0000284	100000	3636	0	9658	342	0.376475460757921	0.0342	0
Sc0000284	110000	3546	0	9999	1	0.354635463546355	0.0001	0
Sc0000284	120000	3454	0	9317	683	0.370720188902007	0.0683	0
Sc0000284	130000	3517	0	10000	0	0.3517	0	0
Sc0000284	140000	3739	0	10000	0	0.3739	0	0
Sc0000284	150000	2743	0	8183	1817	0.335207136746914	0.1817	0
Sc0000284	160000	3295	0	10000	0	0.3295	0	0
Sc0000284	170000	3348	0	9999	1	0.334833483348335	0.0001	0
Sc0000284	180000	3400	0	10000	0	0.34	0	0
Sc0000284	190000	3709	0	9999	1	0.370937093709371	0.0001	0
Sc0000284	200000	3080	0	10000	0	0.308	0	0
Sc0000284	210000	4082	0	10000	0	0.4082	0	0
Sc0000284	220000	3544	0	10000	0	0.3544	0	0
Sc0000284	230000	2700	0	8671	1329	0.311382770153385	0.1329	0
Sc0000284	240000	3419	0	10000	0	0.3419	0	0
Sc0000284	250000	3404	0	10000	0	0.3404	0	0
Sc0000284	260000	3351	0	10000	0	0.3351	0	0
Sc0000284	270000	3851	0	10000	0	0.3851	0	0
Sc0000284	280000	3662	0	9999	1	0.366236623662366	0.0001	0
Sc0000284	290000	2293	0	8100	1900	0.283086419753086	0.19	0
Sc0000284	300000	3249	0	9999	1	0.324932493249325	0.0001	0
Sc0000284	310000	3733	0	10000	0	0.3733	0	0
Sc0000284	320000	3736	0	9999	1	0.373637363736374	0.0001	0
Sc0000284	330000	3570	0	10000	0	0.357	0	0
Sc0000284	340000	3425	0	9999	1	0.342534253425343	0.0001	0
Sc0000284	350000	3549	0	9999	1	0.354935493549355	0.0001	0
Sc0000284	360000	3786	0	10000	0	0.3786	0	0
Sc0000284	370000	3492	0	10000	0	0.3492	0	0
Sc0000284	380000	3366	0	10000	0	0.3366	0	0
Sc0000284	390000	3236	0	9999	1	0.323632363236324	0.0001	0
Sc0000284	400000	3188	0	9999	1	0.318831883188319	0.0001	0
Sc0000284	410000	3740	0	10000	0	0.374	0	0
Sc0000284	420000	3320	0	9544	456	0.347862531433361	0.0456	0
Sc0000284	430000	3852	0	10000	0	0.3852	0	0
Sc0000284	440000	3544	0	10000	0	0.3544	0	0
Sc0000284	450000	3569	0	10000	0	0.3569	0	0
Sc0000284	460000	3790	0	10000	0	0.379	0	0
Sc0000284	470000	3555	0	10000	0	0.3555	0	0
Sc0000284	480000	3294	0	10000	0	0.3294	0	0
Sc0000284	490000	2984	0	10000	0	0.2984	0	0
Sc0000284	500000	3162	0	10000	0	0.3162	0	0
Sc0000284	510000	1686	0	5685	4315	0.296569920844327	0.4315	0
Sc0000284	520000	4198	0	9415	585	0.445884227296867	0.0585	0
Sc0000284	530000	4065	0	9985	15	0.407110665998998	0.0015	0
Sc0000284	540000	3348	0	10000	0	0.3348	0	0
Sc0000284	550000	2973	0	9999	1	0.297329732973297	0.0001	0
Sc0000284	560000	2790	0	9425	575	0.296021220159151	0.0575	0
Sc0000284	570000	3032	0	10000	0	0.3032	0	0
Sc0000284	580000	3491	0	10000	0	0.3491	0	0
Sc0000284	590000	4863	0	10000	0	0.4863	0	0
Sc0000284	600000	3468	0	10000	0	0.3468	0	0
Sc0000284	610000	3439	0	10000	0	0.3439	0	0
Sc0000284	620000	3622	0	10000	0	0.3622	0	0
Sc0000284	630000	3714	0	9734	266	0.381549208958291	0.0266	0
Sc0000284	640000	3220	0	9608	392	0.335137385512073	0.0392	0
Sc0000284	650000	3394	0	10000	0	0.3394	0	0
Sc0000284	660000	2191	0	6645	3355	0.329721595184349	0.3355	0
Sc0000284	670000	3627	0	10000	0	0.3627	0	0
Sc0000284	680000	4375	0	10000	0	0.4375	0	0
Sc0000284	690000	3227	0	10000	0	0.3227	0	0
Sc0000284	700000	3137	0	9741	259	0.322040858228108	0.0259	0
Sc0000284	710000	3263	0	10000	0	0.3263	0	0
Sc0000284	720000	3539	0	9762	238	0.362528170456874	0.0238	0
Sc0000284	730000	4776	0	10000	0	0.4776	0	0
Sc0000284	740000	3644	0	10000	0	0.3644	0	0
Sc0000284	750000	3328	0	9999	1	0.332833283328333	0.0001	0
Sc0000284	760000	3974	0	10000	0	0.3974	0	0
Sc0000284	770000	3474	0	10000	0	0.3474	0	0
Sc0000284	780000	4313	0	10000	0	0.4313	0	0
Sc0000284	790000	3404	0	10000	0	0.3404	0	0
Sc0000284	800000	3291	0	9993	7	0.32933053137196	0.0007	0
Sc0000284	810000	2520	0	6454	3546	0.390455531453362	0.3546	0
Sc0000284	820000	3519	0	9999	1	0.351935193519352	0.0001	0
Sc0000284	830000	4090	0	10000	0	0.409	0	0
Sc0000284	840000	3365	0	8923	1077	0.377115319959655	0.1077	0
Sc0000284	850000	3089	0	9620	380	0.321101871101871	0.038	0
Sc0000284	860000	3595	0	9999	1	0.35953595359536	0.0001	0
Sc0000284	870000	3310	0	9878	122	0.33508807450901	0.0122	0
Sc0000284	880000	3549	0	9999	1	0.354935493549355	0.0001	0
Sc0000284	890000	3668	0	10000	0	0.3668	0	0
Sc0000284	900000	3467	0	10000	0	0.3467	0	0
Sc0000284	910000	3109	0	7996	2004	0.388819409704852	0.2004	0
Sc0000284	920000	3672	0	10000	0	0.3672	0	0
Sc0000284	930000	3529	0	10000	0	0.3529	0	0
Sc0000284	940000	3648	0	10000	0	0.3648	0	0
Sc0000284	950000	3895	0	10000	0	0.3895	0	0
Sc0000284	960000	3675	0	9973	27	0.368494936328086	0.0027	0
Sc0000284	970000	3967	0	10000	0	0.3967	0	0
Sc0000285	0	3482	0	9982	18	0.348827890202364	0.0018	0
Sc0000285	10000	3320	0	9180	820	0.361655773420479	0.082	0
Sc0000285	20000	3104	0	8992	1008	0.345195729537367	0.1008	0
Sc0000285	30000	3430	0	9999	1	0.343034303430343	0.0001	0
Sc0000285	40000	3223	0	9188	812	0.350783630822812	0.0812	0
Sc0000285	50000	2869	0	8508	1492	0.337212035731077	0.1492	0
Sc0000285	60000	3404	0	10000	0	0.3404	0	0
Sc0000285	70000	3409	0	10000	0	0.3409	0	0
Sc0000285	80000	2914	0	9817	183	0.296832026077213	0.0183	0
Sc0000285	90000	3456	0	10000	0	0.3456	0	0
Sc0000285	100000	3326	0	10000	0	0.3326	0	0
Sc0000285	110000	3406	0	9999	1	0.340634063406341	0.0001	0
Sc0000285	120000	2927	0	9292	708	0.315002152389152	0.0708	0
Sc0000285	130000	3732	0	10000	0	0.3732	0	0
Sc0000285	140000	3821	0	10000	0	0.3821	0	0
Sc0000285	150000	2949	0	8205	1795	0.359414990859232	0.1795	0
Sc0000285	160000	3322	0	10000	0	0.3322	0	0
Sc0000285	170000	3104	0	8218	1782	0.377707471404235	0.1782	0
Sc0000285	180000	3171	0	9901	99	0.32027067972932	0.0099	0
Sc0000285	190000	3583	0	10000	0	0.3583	0	0
Sc0000285	200000	3327	0	10000	0	0.3327	0	0
Sc0000285	210000	3564	0	8877	1123	0.401486988847584	0.1123	0
Sc0000285	220000	3879	0	9998	2	0.387977595519104	0.0002	0
Sc0000285	230000	3082	0	9258	742	0.332901274573342	0.0742	0
Sc0000285	240000	3416	0	10000	0	0.3416	0	0
Sc0000285	250000	3250	0	9999	1	0.325032503250325	0.0001	0
Sc0000285	260000	4674	0	10000	0	0.4674	0	0
Sc0000285	270000	3937	0	10000	0	0.3937	0	0
Sc0000285	280000	3347	0	10000	0	0.3347	0	0
Sc0000285	290000	3232	0	8626	1374	0.374681196383028	0.1374	0
Sc0000285	300000	3392	0	10000	0	0.3392	0	0
Sc0000285	310000	3062	0	9571	429	0.319924772751019	0.0429	0
Sc0000285	320000	3340	0	9616	384	0.347337770382696	0.0384	0
Sc0000285	330000	4066	0	9505	495	0.427774855339295	0.0495	0
Sc0000285	340000	4479	0	10000	0	0.4479	0	0
Sc0000285	350000	3511	0	9734	266	0.360694472981303	0.0266	0
Sc0000285	360000	3526	0	9965	35	0.353838434520823	0.0035	0
Sc0000285	370000	3363	0	10000	0	0.3363	0	0
Sc0000285	380000	3102	0	9540	460	0.325157232704402	0.046	0
Sc0000285	390000	3157	0	10000	0	0.3157	0	0
Sc0000285	400000	3700	0	9998	2	0.370074014802961	0.0002	0
Sc0000285	410000	3240	0	9082	918	0.35674961462233	0.0918	0
Sc0000285	420000	4007	0	9581	419	0.418223567477299	0.0419	0
Sc0000285	430000	3521	0	10000	0	0.3521	0	0
Sc0000285	440000	3161	0	9997	3	0.316194858457537	0.0003	0
Sc0000285	450000	3318	0	9999	1	0.331833183318332	0.0001	0
Sc0000285	460000	3464	0	10000	0	0.3464	0	0
Sc0000285	470000	4181	0	9999	1	0.418141814181418	0.0001	0
Sc0000285	480000	2744	0	7939	2061	0.345635470462275	0.2061	0
Sc0000285	490000	3052	0	9999	1	0.305230523052305	0.0001	0
Sc0000285	500000	3401	0	10000	0	0.3401	0	0
Sc0000285	510000	3452	0	10000	0	0.3452	0	0
Sc0000285	520000	4407	0	10000	0	0.4407	0	0
Sc0000285	530000	3496	0	10000	0	0.3496	0	0
Sc0000285	540000	3716	0	10000	0	0.3716	0	0
Sc0000285	550000	3719	0	10000	0	0.3719	0	0
Sc0000285	560000	3805	0	10000	0	0.3805	0	0
Sc0000285	570000	2564	0	7905	2095	0.324351676154333	0.2095	0
Sc0000285	580000	2571	0	7984	2016	0.322019038076152	0.2016	0
Sc0000285	590000	3151	0	10000	0	0.3151	0	0
Sc0000285	600000	3264	0	10000	0	0.3264	0	0
Sc0000285	610000	3567	0	10000	0	0.3567	0	0
Sc0000285	620000	4104	0	10000	0	0.4104	0	0
Sc0000285	630000	3568	0	10000	0	0.3568	0	0
Sc0000285	640000	3300	0	10000	0	0.33	0	0
Sc0000285	650000	3635	0	10000	0	0.3635	0	0
Sc0000285	660000	3188	0	10000	0	0.3188	0	0
Sc0000285	670000	3311	0	10000	0	0.3311	0	0
Sc0000285	680000	3843	0	10000	0	0.3843	0	0
Sc0000285	690000	3528	0	9850	150	0.358172588832487	0.015	0
Sc0000285	700000	3651	0	10000	0	0.3651	0	0
Sc0000285	710000	3321	0	9999	1	0.332133213321332	0.0001	0
Sc0000285	720000	2946	0	9999	1	0.294629462946295	0.0001	0
Sc0000285	730000	2899	0	9999	1	0.28992899289929	0.0001	0
Sc0000285	740000	2859	0	9998	2	0.285957191438288	0.0002	0
Sc0000285	750000	3417	0	9999	1	0.341734173417342	0.0001	0
Sc0000285	760000	3657	0	10000	0	0.3657	0	0
Sc0000285	770000	3176	0	10000	0	0.3176	0	0
Sc0000285	780000	3282	0	9999	1	0.328232823282328	0.0001	0
Sc0000285	790000	3234	0	10000	0	0.3234	0	0
Sc0000285	800000	3814	0	10000	0	0.3814	0	0
Sc0000285	810000	4033	0	10000	0	0.4033	0	0
Sc0000285	820000	3771	0	10000	0	0.3771	0	0
Sc0000285	830000	2344	0	7889	2111	0.29712257573837	0.2111	0
Sc0000285	840000	2305	0	5818	4182	0.396184255757992	0.4182	0
Sc0000285	850000	3546	0	10000	0	0.3546	0	0
Sc0000285	860000	3986	0	10000	0	0.3986	0	0
Sc0000285	870000	3369	0	9999	1	0.336933693369337	0.0001	0
Sc0000285	880000	3675	0	10000	0	0.3675	0	0
Sc0000285	890000	3206	0	9999	1	0.320632063206321	0.0001	0
Sc0000285	900000	4295	0	10000	0	0.4295	0	0
Sc0000285	910000	3380	0	10000	0	0.338	0	0
Sc0000285	920000	3519	0	9791	209	0.359411704626698	0.0209	0
Sc0000285	930000	3917	0	10000	0	0.3917	0	0
Sc0000285	940000	4050	0	10000	0	0.405	0	0
Sc0000285	950000	3817	0	10000	0	0.3817	0	0
Sc0000285	960000	3108	0	9999	1	0.310831083108311	0.0001	0
Sc0000285	970000	3057	0	10000	0	0.3057	0	0
Sc0000286	0	3019	0	10000	0	0.3019	0	0
Sc0000286	10000	3684	0	10000	0	0.3684	0	0
Sc0000286	20000	4574	0	10000	0	0.4574	0	0
Sc0000286	30000	3333	0	8568	1432	0.389005602240896	0.1432	0
Sc0000286	40000	3614	0	9608	392	0.376144879267277	0.0392	0
Sc0000286	50000	3592	0	10000	0	0.3592	0	0
Sc0000286	60000	4259	0	10000	0	0.4259	0	0
Sc0000286	70000	3837	0	9999	1	0.383738373837384	0.0001	0
Sc0000286	80000	3460	0	9506	494	0.363980643803913	0.0494	0
Sc0000286	90000	3651	0	9808	192	0.372247145187602	0.0192	0
Sc0000286	100000	3708	0	10000	0	0.3708	0	0
Sc0000286	110000	3684	0	10000	0	0.3684	0	0
Sc0000286	120000	3352	0	10000	0	0.3352	0	0
Sc0000286	130000	3437	0	10000	0	0.3437	0	0
Sc0000286	140000	3995	0	9999	1	0.3995399539954	0.0001	0
Sc0000286	150000	3618	0	10000	0	0.3618	0	0
Sc0000286	160000	3990	0	10000	0	0.399	0	0
Sc0000286	170000	3697	0	10000	0	0.3697	0	0
Sc0000286	180000	3419	0	9999	1	0.341934193419342	0.0001	0
Sc0000286	190000	3441	0	10000	0	0.3441	0	0
Sc0000286	200000	3627	0	10000	0	0.3627	0	0
Sc0000286	210000	3965	0	10000	0	0.3965	0	0
Sc0000286	220000	3696	0	10000	0	0.3696	0	0
Sc0000286	230000	3649	0	10000	0	0.3649	0	0
Sc0000286	240000	3521	0	10000	0	0.3521	0	0
Sc0000286	250000	3549	0	10000	0	0.3549	0	0
Sc0000286	260000	3489	0	10000	0	0.3489	0	0
Sc0000286	270000	3540	0	9087	913	0.389567514031033	0.0913	0
Sc0000286	280000	3857	0	10000	0	0.3857	0	0
Sc0000286	290000	3770	0	10000	0	0.377	0	0
Sc0000286	300000	3773	0	10000	0	0.3773	0	0
Sc0000286	310000	3694	0	10000	0	0.3694	0	0
